date,trend_tag,mention_count,post_count,avg_engagement_proxy,rolling_7d_mention_sum
2024-12-23,latte_makeup,3,1,30.19,28
2024-12-24,latte_makeup,4,1,39.04,27
2024-12-25,latte_makeup,5,2,51.59,28
2024-12-26,latte_makeup,4,1,51.26,28
2024-12-27,latte_makeup,3,0,42.16,27
2024-12-28,latte_makeup,4,2,39.06,27
2024-12-29,latte_makeup,4,0,36.45,27
2024-12-30,latte_makeup,4,1,34.32,28
2024-12-31,latte_makeup,5,1,53.59,29
2025-01-01,latte_makeup,5,1,64.05,29
2025-01-02,latte_makeup,4,2,51.64,29
2025-01-03,latte_makeup,4,1,35.29,30
2025-01-04,latte_makeup,5,4,31.93,31
2025-01-05,latte_makeup,4,1,38.5,31
2025-01-06,latte_makeup,4,0,39.49,31
2025-01-07,latte_makeup,4,1,52.96,30
2025-01-08,latte_makeup,5,1,48.78,30
2025-01-09,latte_makeup,4,4,48.61,30
2025-01-10,latte_makeup,4,3,38.95,30
2025-01-11,latte_makeup,3,0,31.81,28
2025-01-12,latte_makeup,3,0,43.3,27
2025-01-13,latte_makeup,3,2,40.15,26
2025-01-14,latte_makeup,3,1,38.41,25
2025-01-15,latte_makeup,4,2,52.58,24
2025-01-16,latte_makeup,5,3,44.39,25
2025-01-17,latte_makeup,4,0,39.88,25
2025-01-18,latte_makeup,5,1,41.7,27
2025-01-19,latte_makeup,3,1,30.33,27
2025-01-20,latte_makeup,4,2,44.6,28
2025-01-21,latte_makeup,5,2,49.39,30
2025-01-22,latte_makeup,4,1,51.22,30
2025-01-23,latte_makeup,4,1,43.46,29
2025-01-24,latte_makeup,4,1,43.18,29
2025-01-25,latte_makeup,4,3,46.48,28
2025-01-26,latte_makeup,3,0,31.53,28
2025-01-27,latte_makeup,4,1,40.39,28
2025-01-28,latte_makeup,4,3,45.83,27
2025-01-29,latte_makeup,4,2,47.88,27
2025-01-30,latte_makeup,4,1,52.4,27
2025-01-31,latte_makeup,3,1,58.68,26
2025-02-01,latte_makeup,3,0,46.42,25
2025-02-02,latte_makeup,4,3,38.91,26
2025-02-03,latte_makeup,3,0,38.6,25
2025-02-04,latte_makeup,5,0,50.0,26
2025-02-05,latte_makeup,4,2,60.9,26
2025-02-06,latte_makeup,4,2,59.06,26
2025-02-07,latte_makeup,4,0,42.14,27
2025-02-08,latte_makeup,4,2,28.72,28
2025-02-09,latte_makeup,4,1,36.86,28
2025-02-10,latte_makeup,5,1,39.38,30
2025-02-11,latte_makeup,5,2,43.94,30
2025-02-12,latte_makeup,5,1,51.57,31
2025-02-13,latte_makeup,4,1,46.46,31
2025-02-14,latte_makeup,4,2,51.33,31
2025-02-15,latte_makeup,3,2,41.16,30
2025-02-16,latte_makeup,3,2,30.79,29
2025-02-17,latte_makeup,5,1,41.96,29
2025-02-18,latte_makeup,5,3,43.61,29
2025-02-19,latte_makeup,5,0,51.38,29
2025-02-20,latte_makeup,4,1,45.2,29
2025-02-21,latte_makeup,5,4,42.05,30
2025-02-22,latte_makeup,4,1,40.28,31
2025-02-23,latte_makeup,5,3,49.17,33
2025-02-24,latte_makeup,5,1,47.07,33
2025-02-25,latte_makeup,4,0,45.66,32
2025-02-26,latte_makeup,5,1,49.5,32
2025-02-27,latte_makeup,6,2,41.7,34
2025-02-28,latte_makeup,5,0,42.83,34
2025-03-01,latte_makeup,4,3,37.14,34
2025-03-02,latte_makeup,5,0,30.06,34
2025-03-03,latte_makeup,5,0,36.47,34
2025-03-04,latte_makeup,5,1,44.44,35
2025-03-05,latte_makeup,6,1,56.02,36
2025-03-06,latte_makeup,5,3,54.9,35
2025-03-07,latte_makeup,5,3,45.21,35
2025-03-08,latte_makeup,6,2,43.24,37
2025-03-09,latte_makeup,5,1,33.41,37
2025-03-10,latte_makeup,6,2,47.19,38
2025-03-11,latte_makeup,6,2,46.78,39
2025-03-12,latte_makeup,5,2,38.57,38
2025-03-13,latte_makeup,6,0,44.35,39
2025-03-14,latte_makeup,6,1,43.22,40
2025-03-15,latte_makeup,5,0,45.81,39
2025-03-16,latte_makeup,6,3,49.98,40
2025-03-17,latte_makeup,6,0,35.75,40
2025-03-18,latte_makeup,6,3,48.29,40
2025-03-19,latte_makeup,6,5,49.17,41
2025-03-20,latte_makeup,7,1,51.44,42
2025-03-21,latte_makeup,5,2,54.51,41
2025-03-22,latte_makeup,6,3,33.47,42
2025-03-23,latte_makeup,6,1,31.76,42
2025-03-24,latte_makeup,6,2,38.88,42
2025-03-25,latte_makeup,6,2,52.09,42
2025-03-26,latte_makeup,7,2,62.88,43
2025-03-27,latte_makeup,7,2,59.48,43
2025-03-28,latte_makeup,7,2,43.63,45
2025-03-29,latte_makeup,6,3,37.04,45
2025-03-30,latte_makeup,6,1,43.02,45
2025-03-31,latte_makeup,7,5,47.55,46
2025-04-01,latte_makeup,7,4,48.02,47
2025-04-02,latte_makeup,7,1,57.22,47
2025-04-03,latte_makeup,6,6,51.51,46
2025-04-04,latte_makeup,7,3,33.97,46
2025-04-05,latte_makeup,5,2,44.03,45
2025-04-06,latte_makeup,6,1,45.33,45
2025-04-07,latte_makeup,7,4,40.48,45
2025-04-08,latte_makeup,7,1,39.74,45
2025-04-09,latte_makeup,7,4,42.45,45
2025-04-10,latte_makeup,7,1,56.88,46
2025-04-11,latte_makeup,6,3,33.45,45
2025-04-12,latte_makeup,6,0,51.41,46
2025-04-13,latte_makeup,7,1,47.93,47
2025-04-14,latte_makeup,7,1,36.6,47
2025-04-15,latte_makeup,6,4,58.9,46
2025-04-16,latte_makeup,7,4,48.11,46
2025-04-17,latte_makeup,7,4,47.4,46
2025-04-18,latte_makeup,6,3,48.05,46
2025-04-19,latte_makeup,7,2,48.5,47
2025-04-20,latte_makeup,6,1,40.91,46
2025-04-21,latte_makeup,6,0,37.91,45
2025-04-22,latte_makeup,7,3,51.35,46
2025-04-23,latte_makeup,7,4,51.08,46
2025-04-24,latte_makeup,6,0,52.24,45
2025-04-25,latte_makeup,7,1,60.53,46
2025-04-26,latte_makeup,7,1,47.36,46
2025-04-27,latte_makeup,5,3,36.65,45
2025-04-28,latte_makeup,7,4,47.83,46
2025-04-29,latte_makeup,7,2,56.76,46
2025-04-30,latte_makeup,5,2,56.44,44
2025-05-01,latte_makeup,6,1,48.57,44
2025-05-02,latte_makeup,6,1,42.72,43
2025-05-03,latte_makeup,6,2,57.48,42
2025-05-04,latte_makeup,6,3,46.11,43
2025-05-05,latte_makeup,6,2,43.79,42
2025-05-06,latte_makeup,6,3,54.62,41
2025-05-07,latte_makeup,7,1,60.45,43
2025-05-08,latte_makeup,6,1,47.85,43
2025-05-09,latte_makeup,7,2,41.1,44
2025-05-10,latte_makeup,6,1,51.97,44
2025-05-11,latte_makeup,6,2,45.57,44
2025-05-12,latte_makeup,6,0,43.12,44
2025-05-13,latte_makeup,7,4,54.95,45
2025-05-14,latte_makeup,6,2,54.89,44
2025-05-15,latte_makeup,7,1,49.01,45
2025-05-16,latte_makeup,6,1,49.42,44
2025-05-17,latte_makeup,5,1,45.54,43
2025-05-18,latte_makeup,6,0,48.76,43
2025-05-19,latte_makeup,6,1,39.52,43
2025-05-20,latte_makeup,6,4,42.98,42
2025-05-21,latte_makeup,6,3,53.46,42
2025-05-22,latte_makeup,6,2,57.74,41
2025-05-23,latte_makeup,6,1,51.24,41
2025-05-24,latte_makeup,6,3,41.36,42
2025-05-25,latte_makeup,5,0,44.39,41
2025-05-26,latte_makeup,7,1,47.66,42
2025-05-27,latte_makeup,6,0,51.04,42
2025-05-28,latte_makeup,6,1,57.69,42
2025-05-29,latte_makeup,7,4,66.35,43
2025-05-30,latte_makeup,6,2,54.81,43
2025-05-31,latte_makeup,7,3,31.43,44
2025-06-01,latte_makeup,6,1,47.25,45
2025-06-02,latte_makeup,7,2,47.14,45
2025-06-03,latte_makeup,7,4,51.8,46
2025-06-04,latte_makeup,8,2,58.51,48
2025-06-05,latte_makeup,6,3,56.85,47
2025-06-06,latte_makeup,6,2,60.94,47
2025-06-07,latte_makeup,6,1,45.89,46
2025-06-08,latte_makeup,6,0,43.88,46
2025-06-09,latte_makeup,6,2,57.39,45
2025-06-10,latte_makeup,9,2,42.82,47
2025-06-11,latte_makeup,6,1,43.81,45
2025-06-12,latte_makeup,7,0,52.18,46
2025-06-13,latte_makeup,6,4,53.08,46
2025-06-14,latte_makeup,7,1,51.02,47
2025-06-15,latte_makeup,6,2,47.02,47
2025-06-16,latte_makeup,7,1,44.33,48
2025-06-17,latte_makeup,8,4,55.87,47
2025-06-18,latte_makeup,7,2,52.46,48
2025-06-19,latte_makeup,8,1,52.88,49
2025-06-20,latte_makeup,8,2,46.24,51
2025-06-21,latte_makeup,7,2,43.92,51
2025-06-22,latte_makeup,7,2,49.76,52
2025-06-23,latte_makeup,7,3,53.97,52
2025-06-24,latte_makeup,7,2,41.76,51
2025-06-25,latte_makeup,8,2,52.97,52
2025-06-26,latte_makeup,7,2,55.03,51
2025-06-27,latte_makeup,7,3,56.59,50
2025-06-28,latte_makeup,7,1,37.97,50
2025-06-29,latte_makeup,7,3,47.82,50
2025-06-30,latte_makeup,7,3,42.21,50
2025-07-01,latte_makeup,7,3,41.97,50
2025-07-02,latte_makeup,7,4,63.63,49
2025-07-03,latte_makeup,7,2,45.22,49
2025-07-04,latte_makeup,7,2,39.35,49
2025-07-05,latte_makeup,6,0,47.48,48
2025-07-06,latte_makeup,6,2,48.54,47
2025-07-07,latte_makeup,6,1,34.8,46
2025-07-08,latte_makeup,7,3,46.97,46
2025-07-09,latte_makeup,7,0,55.77,46
2025-07-10,latte_makeup,8,4,43.55,47
2025-07-11,latte_makeup,7,3,42.55,47
2025-07-12,latte_makeup,7,3,55.76,48
2025-07-13,latte_makeup,7,3,38.0,49
2025-07-14,latte_makeup,6,3,36.35,49
2025-07-15,latte_makeup,8,2,38.83,50
2025-07-16,latte_makeup,7,1,53.79,50
2025-07-17,latte_makeup,6,1,56.77,48
2025-07-18,latte_makeup,7,4,54.25,48
2025-07-19,latte_makeup,6,0,47.89,47
2025-07-20,latte_makeup,6,2,54.22,46
2025-07-21,latte_makeup,6,1,37.26,46
2025-07-22,latte_makeup,7,3,38.81,45
2025-07-23,latte_makeup,7,2,64.76,45
2025-07-24,latte_makeup,7,2,50.11,46
2025-07-25,latte_makeup,6,2,53.54,45
2025-07-26,latte_makeup,6,2,49.18,45
2025-07-27,latte_makeup,6,2,43.94,45
2025-07-28,latte_makeup,5,3,45.88,44
2025-07-29,latte_makeup,7,4,52.05,44
2025-07-30,latte_makeup,6,0,49.73,43
2025-07-31,latte_makeup,6,3,44.97,42
2025-08-01,latte_makeup,6,3,49.71,42
2025-08-02,latte_makeup,6,3,42.71,42
2025-08-03,latte_makeup,5,0,42.49,41
2025-08-04,latte_makeup,5,3,45.06,41
2025-08-05,latte_makeup,5,1,43.65,39
2025-08-06,latte_makeup,5,0,53.14,38
2025-08-07,latte_makeup,7,5,56.27,39
2025-08-08,latte_makeup,6,3,57.24,39
2025-08-09,latte_makeup,6,2,44.74,39
2025-08-10,latte_makeup,5,3,47.53,39
2025-08-11,latte_makeup,6,2,37.04,40
2025-08-12,latte_makeup,5,0,53.98,40
2025-08-13,latte_makeup,6,3,51.62,41
2025-08-14,latte_makeup,6,2,46.91,40
2025-08-15,latte_makeup,6,1,54.25,40
2025-08-16,latte_makeup,3,0,42.84,37
2025-08-17,latte_makeup,5,0,47.03,37
2025-08-18,latte_makeup,5,2,29.05,36
2025-08-19,latte_makeup,5,3,42.6,36
2025-08-20,latte_makeup,6,1,63.27,36
2025-08-21,latte_makeup,6,3,57.92,36
2025-08-22,latte_makeup,6,2,44.41,36
2025-08-23,latte_makeup,5,3,46.17,38
2025-08-24,latte_makeup,6,1,38.53,39
2025-08-25,latte_makeup,6,4,47.18,40
2025-08-26,latte_makeup,5,2,47.94,40
2025-08-27,latte_makeup,6,3,48.69,40
2025-08-28,latte_makeup,6,3,43.83,40
2025-08-29,latte_makeup,6,2,51.6,40
2025-08-30,latte_makeup,5,1,44.81,40
2025-08-31,latte_makeup,5,2,47.13,39
2025-09-01,latte_makeup,5,1,44.23,38
2025-09-02,latte_makeup,6,3,51.41,39
2025-09-03,latte_makeup,6,0,60.97,39
2025-09-04,latte_makeup,6,1,51.5,39
2025-09-05,latte_makeup,5,1,50.11,38
2025-09-06,latte_makeup,6,3,46.15,39
2025-09-07,latte_makeup,6,1,45.69,40
2025-09-08,latte_makeup,7,4,44.41,42
2025-09-09,latte_makeup,6,2,38.09,42
2025-09-10,latte_makeup,5,4,39.32,41
2025-09-11,latte_makeup,6,2,47.98,41
2025-09-12,latte_makeup,6,1,58.08,42
2025-09-13,latte_makeup,6,5,42.89,42
2025-09-14,latte_makeup,6,1,39.1,42
2025-09-15,latte_makeup,6,1,46.37,41
2025-09-16,latte_makeup,6,3,55.5,41
2025-09-17,latte_makeup,6,1,51.48,42
2025-09-18,latte_makeup,6,0,43.74,42
2025-09-19,latte_makeup,6,3,46.59,42
2025-09-20,latte_makeup,6,2,49.79,42
2025-09-21,latte_makeup,5,4,31.28,41
2025-09-22,latte_makeup,6,0,37.68,41
2025-09-23,latte_makeup,8,4,48.42,43
2025-09-24,latte_makeup,6,3,48.7,43
2025-09-25,latte_makeup,7,2,57.47,44
2025-09-26,latte_makeup,6,0,41.16,44
2025-09-27,latte_makeup,6,5,40.3,44
2025-09-28,latte_makeup,6,2,48.06,45
2025-09-29,latte_makeup,6,0,41.86,45
2025-09-30,latte_makeup,6,0,53.53,43
2025-10-01,latte_makeup,6,2,51.06,43
2025-10-02,latte_makeup,5,1,49.62,41
2025-10-03,latte_makeup,6,1,53.89,41
2025-10-04,latte_makeup,6,1,40.5,41
2025-10-05,latte_makeup,6,0,41.2,41
2025-10-06,latte_makeup,6,0,39.33,41
2025-10-07,latte_makeup,7,2,46.4,42
2025-10-08,latte_makeup,6,1,52.79,42
2025-10-09,latte_makeup,6,0,42.33,43
2025-10-10,latte_makeup,6,1,40.91,43
2025-10-11,latte_makeup,6,2,48.59,43
2025-10-12,latte_makeup,7,4,58.71,44
2025-10-13,latte_makeup,5,1,56.2,43
2025-10-14,latte_makeup,7,6,46.72,43
2025-10-15,latte_makeup,6,1,59.4,43
2025-10-16,latte_makeup,6,1,53.06,43
2025-10-17,latte_makeup,5,2,64.82,42
2025-10-18,latte_makeup,5,2,54.44,41
2025-10-19,latte_makeup,6,2,36.53,40
2025-10-20,latte_makeup,5,2,40.74,40
2025-10-21,latte_makeup,5,1,45.18,38
2025-10-22,latte_makeup,5,2,43.74,37
2025-10-23,latte_makeup,5,1,53.55,36
2025-10-24,latte_makeup,5,1,50.41,36
2025-10-25,latte_makeup,6,3,52.49,37
2025-10-26,latte_makeup,5,1,42.43,36
2025-10-27,latte_makeup,6,4,48.97,37
2025-10-28,latte_makeup,5,4,39.41,37
2025-10-29,latte_makeup,5,0,60.64,37
2025-10-30,latte_makeup,6,1,43.85,38
2025-10-31,latte_makeup,5,2,43.91,38
2025-11-01,latte_makeup,5,1,41.76,37
2025-11-02,latte_makeup,4,2,51.73,36
2025-11-03,latte_makeup,5,1,37.15,35
2025-11-04,latte_makeup,5,0,56.66,35
2025-11-05,latte_makeup,6,3,62.19,36
2025-11-06,latte_makeup,6,2,45.48,36
2025-11-07,latte_makeup,6,1,43.9,37
2025-11-08,latte_makeup,4,3,45.6,36
2025-11-09,latte_makeup,5,2,43.13,37
2025-11-10,latte_makeup,5,1,47.89,37
2025-11-11,latte_makeup,5,1,56.47,37
2025-11-12,latte_makeup,6,0,55.95,37
2025-11-13,latte_makeup,5,2,48.27,36
2025-11-14,latte_makeup,4,0,51.88,34
2025-11-15,latte_makeup,4,4,43.2,34
2025-11-16,latte_makeup,4,2,42.7,33
2025-11-17,latte_makeup,5,1,41.75,33
2025-11-18,latte_makeup,7,1,46.52,35
2025-11-19,latte_makeup,5,2,44.78,34
2025-11-20,latte_makeup,5,0,48.48,34
2025-11-21,latte_makeup,5,1,56.04,35
2025-11-22,latte_makeup,5,1,54.62,36
2025-11-23,latte_makeup,4,1,45.89,36
2025-11-24,latte_makeup,5,0,32.89,36
2025-11-25,latte_makeup,5,2,40.38,34
2025-11-26,latte_makeup,5,4,59.54,34
2025-11-27,latte_makeup,6,0,48.73,35
2025-11-28,latte_makeup,6,3,44.25,36
2025-11-29,latte_makeup,5,1,49.74,36
2025-11-30,latte_makeup,5,0,39.94,37
2025-12-01,latte_makeup,5,4,40.81,37
2025-12-02,latte_makeup,5,2,54.9,37
2025-12-03,latte_makeup,6,1,51.88,38
2025-12-04,latte_makeup,6,0,47.48,38
2025-12-05,latte_makeup,7,1,52.66,39
2025-12-06,latte_makeup,5,4,48.03,39
2025-12-07,latte_makeup,5,0,34.87,39
2025-12-08,latte_makeup,6,1,45.77,40
2025-12-09,latte_makeup,6,0,53.64,41
2025-12-10,latte_makeup,6,1,59.2,41
2025-12-11,latte_makeup,7,5,49.64,42
2025-12-12,latte_makeup,7,1,56.16,42
2025-12-13,latte_makeup,5,2,52.55,42
2025-12-14,latte_makeup,5,3,39.65,42
2025-12-15,latte_makeup,7,1,38.9,43
2025-12-16,latte_makeup,7,2,52.98,44
2025-12-17,latte_makeup,6,3,53.19,44
2025-12-18,latte_makeup,7,2,64.78,44
2025-12-19,latte_makeup,6,2,40.1,43
2025-12-20,latte_makeup,6,3,58.46,44
2025-12-21,latte_makeup,6,1,45.44,45
2025-12-22,latte_makeup,6,2,51.74,44
2025-12-23,latte_makeup,7,2,50.03,44
2025-12-24,latte_makeup,7,3,50.66,45
2025-12-25,latte_makeup,7,2,53.55,45
2025-12-26,latte_makeup,6,2,51.56,45
2025-12-27,latte_makeup,7,0,51.16,46
2025-12-28,latte_makeup,7,3,50.62,47
2025-12-29,latte_makeup,7,2,34.78,48
2025-12-30,latte_makeup,7,3,69.9,48
2025-12-31,latte_makeup,7,0,53.82,48
2026-01-01,latte_makeup,7,3,50.33,48
2026-01-02,latte_makeup,7,0,53.15,49
2026-01-03,latte_makeup,6,1,58.64,48
2026-01-04,latte_makeup,7,2,50.67,48
2026-01-05,latte_makeup,7,1,43.7,48
2026-01-06,latte_makeup,7,3,49.12,48
2026-01-07,latte_makeup,8,0,51.16,49
2026-01-08,latte_makeup,6,1,50.11,48
2026-01-09,latte_makeup,6,4,51.39,47
2026-01-10,latte_makeup,6,3,46.97,47
2026-01-11,latte_makeup,7,4,45.17,47
2026-01-12,latte_makeup,6,4,40.02,46
2026-01-13,latte_makeup,7,2,45.45,46
2026-01-14,latte_makeup,8,4,52.82,46
2026-01-15,latte_makeup,7,6,53.55,47
2026-01-16,latte_makeup,7,2,42.48,48
2026-01-17,latte_makeup,6,2,37.65,48
2026-01-18,latte_makeup,6,4,43.82,47
2026-01-19,latte_makeup,6,1,48.07,47
2026-01-20,latte_makeup,7,1,52.33,47
2026-01-21,latte_makeup,7,2,46.65,46
2026-01-22,latte_makeup,7,2,50.35,46
2026-01-23,latte_makeup,7,0,46.07,46
2026-01-24,latte_makeup,7,2,53.82,47
2026-01-25,latte_makeup,6,3,45.18,47
2026-01-26,latte_makeup,6,3,47.74,47
2026-01-27,latte_makeup,6,2,49.54,46
2026-01-28,latte_makeup,8,1,54.83,47
2026-01-29,latte_makeup,7,2,48.38,47
2026-01-30,latte_makeup,8,3,49.81,48
2026-01-31,latte_makeup,6,2,59.68,47
2026-02-01,latte_makeup,6,2,56.1,47
2026-02-02,latte_makeup,6,1,44.15,47
2026-02-03,latte_makeup,8,1,40.25,49
2026-02-04,latte_makeup,7,0,51.13,48
2026-02-05,latte_makeup,6,3,40.39,47
2026-02-06,latte_makeup,7,1,49.0,46
2026-02-07,latte_makeup,6,4,35.48,46
2026-02-08,latte_makeup,6,2,43.83,46
2026-02-09,latte_makeup,7,4,47.77,47
2026-02-10,latte_makeup,7,2,45.26,46
2026-02-11,latte_makeup,7,6,56.3,46
2026-02-12,latte_makeup,7,2,51.31,47
2026-02-13,latte_makeup,7,1,45.05,47
2026-02-14,latte_makeup,6,2,44.21,47
2026-02-15,latte_makeup,7,2,33.64,48
2026-02-16,latte_makeup,6,1,43.74,47
2026-02-17,latte_makeup,7,0,48.39,47
2026-02-18,latte_makeup,7,0,58.71,47
2026-02-19,latte_makeup,9,3,54.9,49
2026-02-20,latte_makeup,7,2,50.6,49
2026-02-21,latte_makeup,7,1,50.87,50
2026-02-22,latte_makeup,7,4,40.73,50
2026-02-23,latte_makeup,8,2,45.9,52
2026-02-24,latte_makeup,7,1,39.36,52
2026-02-25,latte_makeup,8,1,54.52,53
2026-02-26,latte_makeup,8,1,45.07,52
2026-02-27,latte_makeup,7,2,50.39,52
2026-02-28,latte_makeup,8,2,44.17,53
2026-03-01,latte_makeup,8,4,46.42,54
2026-03-02,latte_makeup,8,2,46.21,54
2026-03-03,latte_makeup,8,1,40.93,55
2026-03-04,latte_makeup,8,5,42.69,55
2026-03-05,latte_makeup,8,2,56.0,55
2026-03-06,latte_makeup,9,2,53.26,57
2026-03-07,latte_makeup,8,3,44.33,57
2026-03-08,latte_makeup,8,3,46.33,57
2026-03-09,latte_makeup,8,4,46.35,57
2026-03-10,latte_makeup,8,1,58.99,57
2026-03-11,latte_makeup,8,2,52.41,57
2026-03-12,latte_makeup,9,2,58.13,58
2026-03-13,latte_makeup,8,1,47.06,57
2026-03-14,latte_makeup,8,0,47.19,57
2026-03-15,latte_makeup,9,2,34.05,58
2026-03-16,latte_makeup,9,1,37.41,59
2026-03-17,latte_makeup,8,0,40.63,59
2026-03-18,latte_makeup,9,5,60.09,60
2026-03-19,latte_makeup,9,4,57.3,60
2026-03-20,latte_makeup,9,3,56.14,61
2026-03-21,latte_makeup,9,1,36.99,62
2026-03-22,latte_makeup,9,1,39.4,62
2026-03-23,latte_makeup,8,4,40.13,61
2026-03-24,latte_makeup,9,6,40.45,62
2026-03-25,latte_makeup,10,3,64.95,63
2026-03-26,latte_makeup,9,1,51.04,63
2026-03-27,latte_makeup,10,3,55.51,64
2026-03-28,latte_makeup,8,1,70.46,63
2026-03-29,latte_makeup,10,2,38.31,64
2026-03-30,latte_makeup,9,5,52.59,65
2026-03-31,latte_makeup,10,1,40.07,66
2026-04-01,latte_makeup,9,6,46.74,65
2026-04-02,latte_makeup,9,2,58.69,65
2026-04-03,latte_makeup,9,2,45.29,64
2026-04-04,latte_makeup,8,5,37.7,64
2026-04-05,latte_makeup,9,4,51.05,63
2026-04-06,latte_makeup,9,5,55.17,63
2026-04-07,latte_makeup,9,3,46.86,62
2026-04-08,latte_makeup,10,2,61.09,63
2024-04-09,strawberry_girl_blush,5,1,52.67,5
2024-04-10,strawberry_girl_blush,5,2,49.83,10
2024-04-11,strawberry_girl_blush,5,3,55.68,15
2024-04-12,strawberry_girl_blush,5,1,38.87,20
2024-04-13,strawberry_girl_blush,5,0,43.52,25
2024-04-14,strawberry_girl_blush,4,1,45.42,29
2024-04-15,strawberry_girl_blush,5,1,46.33,34
2024-04-16,strawberry_girl_blush,5,1,48.03,34
2024-04-17,strawberry_girl_blush,8,2,48.96,37
2024-04-18,strawberry_girl_blush,5,2,51.24,37
2024-04-19,strawberry_girl_blush,5,2,43.93,37
2024-04-20,strawberry_girl_blush,6,1,43.0,38
2024-04-21,strawberry_girl_blush,4,1,29.23,38
2024-04-22,strawberry_girl_blush,6,4,45.81,39
2024-04-23,strawberry_girl_blush,12,5,62.97,46
2024-04-24,strawberry_girl_blush,6,4,55.59,44
2024-04-25,strawberry_girl_blush,6,1,49.69,45
2024-04-26,strawberry_girl_blush,4,0,43.32,44
2024-04-27,strawberry_girl_blush,5,1,44.02,43
2024-04-28,strawberry_girl_blush,6,0,45.77,45
2024-04-29,strawberry_girl_blush,3,1,44.78,42
2024-04-30,strawberry_girl_blush,7,1,48.51,37
2024-05-01,strawberry_girl_blush,3,0,50.78,34
2024-05-02,strawberry_girl_blush,4,0,47.31,32
2024-05-03,strawberry_girl_blush,4,0,56.37,32
2024-05-04,strawberry_girl_blush,4,1,42.09,31
2024-05-05,strawberry_girl_blush,3,3,46.55,28
2024-05-06,strawberry_girl_blush,5,1,42.12,30
2024-05-07,strawberry_girl_blush,5,2,42.8,28
2024-05-08,strawberry_girl_blush,5,3,41.2,30
2024-05-09,strawberry_girl_blush,4,1,45.37,30
2024-05-10,strawberry_girl_blush,5,3,42.45,31
2024-05-11,strawberry_girl_blush,4,2,47.14,31
2024-05-12,strawberry_girl_blush,3,1,34.0,31
2024-05-13,strawberry_girl_blush,4,2,41.72,30
2024-05-14,strawberry_girl_blush,4,1,43.39,29
2024-05-15,strawberry_girl_blush,5,1,45.85,29
2024-05-16,strawberry_girl_blush,3,1,59.7,28
2024-05-17,strawberry_girl_blush,6,3,39.14,29
2024-05-18,strawberry_girl_blush,6,1,47.75,31
2024-05-19,strawberry_girl_blush,4,2,32.31,32
2024-05-20,strawberry_girl_blush,4,1,29.31,32
2024-05-21,strawberry_girl_blush,4,1,41.18,32
2024-05-22,strawberry_girl_blush,4,1,55.15,31
2024-05-23,strawberry_girl_blush,4,4,50.54,32
2024-05-24,strawberry_girl_blush,5,3,51.18,31
2024-05-25,strawberry_girl_blush,5,0,43.28,30
2024-05-26,strawberry_girl_blush,4,2,42.31,30
2024-05-27,strawberry_girl_blush,4,1,43.2,30
2024-05-28,strawberry_girl_blush,6,1,42.16,32
2024-05-29,strawberry_girl_blush,6,4,54.19,34
2024-05-30,strawberry_girl_blush,5,1,50.63,35
2024-05-31,strawberry_girl_blush,6,3,45.1,36
2024-06-01,strawberry_girl_blush,4,3,39.08,35
2024-06-02,strawberry_girl_blush,5,0,41.8,36
2024-06-03,strawberry_girl_blush,6,2,34.27,38
2024-06-04,strawberry_girl_blush,4,1,54.38,36
2024-06-05,strawberry_girl_blush,6,0,59.22,36
2024-06-06,strawberry_girl_blush,6,4,46.49,37
2024-06-07,strawberry_girl_blush,4,3,46.1,35
2024-06-08,strawberry_girl_blush,5,2,31.34,36
2024-06-09,strawberry_girl_blush,5,2,31.02,36
2024-06-10,strawberry_girl_blush,4,2,33.81,34
2024-06-11,strawberry_girl_blush,6,1,50.83,36
2024-06-12,strawberry_girl_blush,6,3,45.75,36
2024-06-13,strawberry_girl_blush,6,1,50.26,36
2024-06-14,strawberry_girl_blush,4,1,58.61,36
2024-06-15,strawberry_girl_blush,6,1,55.06,37
2024-06-16,strawberry_girl_blush,6,2,36.7,38
2024-06-17,strawberry_girl_blush,7,1,51.45,41
2024-06-18,strawberry_girl_blush,8,4,44.59,43
2024-06-19,strawberry_girl_blush,7,0,55.0,44
2024-06-20,strawberry_girl_blush,6,0,49.17,44
2024-06-21,strawberry_girl_blush,6,3,44.92,46
2024-06-22,strawberry_girl_blush,5,0,41.17,45
2024-06-23,strawberry_girl_blush,6,4,46.56,45
2024-06-24,strawberry_girl_blush,6,1,51.72,44
2024-06-25,strawberry_girl_blush,5,1,53.01,41
2024-06-26,strawberry_girl_blush,8,4,64.45,42
2024-06-27,strawberry_girl_blush,5,1,60.46,41
2024-06-28,strawberry_girl_blush,7,1,49.09,42
2024-06-29,strawberry_girl_blush,6,0,51.48,43
2024-06-30,strawberry_girl_blush,6,4,50.13,43
2024-07-01,strawberry_girl_blush,6,3,43.64,43
2024-07-02,strawberry_girl_blush,6,2,49.13,44
2024-07-03,strawberry_girl_blush,6,1,48.47,42
2024-07-04,strawberry_girl_blush,6,1,52.49,43
2024-07-05,strawberry_girl_blush,7,2,45.65,43
2024-07-06,strawberry_girl_blush,5,2,43.32,42
2024-07-07,strawberry_girl_blush,5,2,48.69,41
2024-07-08,strawberry_girl_blush,4,1,55.91,39
2024-07-09,strawberry_girl_blush,5,1,38.96,38
2024-07-10,strawberry_girl_blush,5,3,50.51,37
